Date,Prefecture,Newly confirmed cases,1
2020/01/19,Aomori,0,1
2020/01/19,Iwate,0,1
2020/01/19,Miyagi,0,1
2020/01/19,Akita,0,1
2020/01/19,Yamagata,0,1
2020/01/19,Fukushima,0,1
2020/01/19,Ibaraki,0,1
2020/01/19,Tochigi,0,1
2020/01/19,Gunma,0,1
2020/01/19,Saitama,0,1
2020/01/19,Chiba,0,1
2020/01/19,Tokyo,0,1
2020/01/19,Kanagawa,0,1
2020/01/19,Niigata,0,1
2020/01/19,Toyama,0,1
2020/01/19,Ishikawa,0,1
2020/01/19,Fukui,0,1
2020/01/19,Yamanashi,0,1
2020/01/19,Nagano,0,1
2020/01/19,Gifu,0,1
2020/01/19,Shizuoka,0,1
2020/01/19,Aichi,0,1
2020/01/19,Mie,0,1
2020/01/19,Shiga,0,1
2020/01/19,Kyoto,0,1
2020/01/19,Osaka,0,1
2020/01/19,Hyogo,0,1
2020/01/19,Nara,0,1
2020/01/19,Wakayama,0,1
2020/01/19,Tottori,0,1
2020/01/19,Shimane,0,1
2020/01/19,Okayama,0,1
2020/01/19,Hiroshima,0,1
2020/01/19,Yamaguchi,0,1
2020/01/19,Tokushima,0,1
2020/01/19,Kagawa,0,1
2020/01/19,Ehime,0,1
2020/01/19,Kochi,0,1
2020/01/19,Fukuoka,0,1
2020/01/19,Saga,0,1
2020/01/19,Nagasaki,0,1
2020/01/19,Kumamoto,0,1
2020/01/19,Oita,0,1
2020/01/19,Miyazaki,0,1
2020/01/19,Kagoshima,0,1
2020/01/19,Okinawa,0,1
2020/01/20,ALL,0,1
2020/01/20,Hokkaido,0,1
2020/01/20,Aomori,0,1
2020/01/20,Iwate,0,1
2020/01/20,Miyagi,0,1
2020/01/20,Akita,0,1
2020/01/20,Yamagata,0,1
2020/01/20,Fukushima,0,1
2020/01/20,Ibaraki,0,1
2020/01/20,Tochigi,0,1
2020/01/20,Gunma,0,1
2020/01/20,Saitama,0,1
2020/01/20,Chiba,0,1
2020/01/20,Tokyo,0,1
2020/01/20,Kanagawa,0,1
2020/01/20,Niigata,0,1
2020/01/20,Toyama,0,1
2020/01/20,Ishikawa,0,1
2020/01/20,Fukui,0,1
2020/01/20,Yamanashi,0,1
2020/01/20,Nagano,0,1
2020/01/20,Gifu,0,1
2020/01/20,Shizuoka,0,1
2020/01/20,Aichi,0,1
2020/01/20,Mie,0,1
2020/01/20,Shiga,0,1
2020/01/20,Kyoto,13,1
2020/01/20,Osaka,0,1
2020/01/20,Hyogo,0,1
2020/01/20,Nara,0,1
2020/01/20,Wakayama,0,1
2020/01/20,Tottori,0,1
2020/01/20,Shimane,0,1
2020/01/20,Okayama,0,1
2020/01/20,Hiroshima,0,1
2020/01/20,Yamaguchi,0,1
2020/01/20,Tokushima,0,1
2020/01/20,Kagawa,0,1
2020/01/20,Ehime,0,1
2020/01/20,Kochi,0,1
2020/01/20,Fukuoka,0,1
2020/01/20,Saga,0,1
2020/01/20,Nagasaki,0,1
2020/01/20,Kumamoto,0,1
2020/01/20,Oita,0,1
2020/01/20,Miyazaki,0,1
2020/01/20,Kagoshima,0,1
2020/01/20,Okinawa,0,1
2020/01/21,ALL,0,1
2020/01/21,Hokkaido,0,1
2020/01/21,Aomori,0,1
2020/01/21,Iwate,0,1
2020/01/21,Miyagi,0,1
2020/01/21,Akita,0,1
2020/01/21,Yamagata,0,1
2020/01/21,Fukushima,0,1
2020/01/21,Ibaraki,0,1
2020/01/21,Tochigi,0,1
2020/01/21,Gunma,0,1
2020/01/21,Saitama,0,1
2020/01/21,Chiba,0,1
2020/01/21,Tokyo,0,1
2020/01/21,Kanagawa,0,1
2020/01/21,Niigata,0,1
2020/01/21,Toyama,0,1
2020/01/21,Ishikawa,0,1
2020/01/21,Fukui,0,1
2020/01/21,Yamanashi,0,1
2020/01/21,Nagano,0,1
2020/01/21,Gifu,0,1
2020/01/21,Shizuoka,0,1
2020/01/21,Aichi,0,1
2020/01/21,Mie,0,1
2020/01/21,Shiga,0,1
2020/01/21,Kyoto,0,1
2020/01/21,Osaka,0,1
2020/01/21,Hyogo,0,1
2020/01/21,Nara,0,1
2020/01/21,Wakayama,0,1
2020/01/21,Tottori,0,1
2020/01/21,Shimane,0,1
2020/01/21,Okayama,0,1
2020/01/21,Hiroshima,0,1
2020/01/21,Yamaguchi,0,1
2020/01/21,Tokushima,0,1
2020/01/21,Kagawa,0,1
2020/01/21,Ehime,0,1
2020/01/21,Kochi,0,1
2020/01/21,Fukuoka,0,1
2020/01/21,Saga,0,1
2020/01/21,Nagasaki,0,1
2020/01/21,Kumamoto,0,1
2020/01/21,Oita,0,1
2020/01/21,Miyazaki,0,1
2020/01/21,Kagoshima,0,1
2020/01/21,Okinawa,0,1
2020/01/22,ALL,0,1
2020/01/22,Hokkaido,0,1
2020/01/22,Aomori,0,1
2020/01/22,Iwate,0,1
2020/01/22,Miyagi,0,1
2020/01/22,Akita,0,1
2020/01/22,Yamagata,0,1
2020/01/22,Fukushima,0,1
2020/01/22,Ibaraki,0,1
2020/01/22,Tochigi,0,1
2020/01/22,Gunma,0,1
2020/01/22,Saitama,0,1
2020/01/22,Chiba,0,1
2020/01/22,Tokyo,0,1
2020/01/22,Kanagawa,0,1
2020/01/22,Niigata,0,1
2020/01/22,Toyama,0,1
2020/01/22,Ishikawa,0,1
2020/01/22,Fukui,0,1
2020/01/22,Yamanashi,0,1
2020/01/22,Nagano,0,1
2020/01/22,Gifu,0,1
2020/01/22,Shizuoka,0,1
2020/01/22,Aichi,0,1
2020/01/22,Mie,0,1
2020/01/22,Shiga,0,1
2020/01/22,Kyoto,0,1
2020/01/22,Osaka,0,1
2020/01/22,Hyogo,0,1
2020/01/22,Nara,0,1
2020/01/22,Wakayama,0,1
2020/01/22,Tottori,0,1
2020/01/22,Shimane,0,1
2020/01/22,Okayama,0,1
2020/01/22,Hiroshima,0,1
2020/01/22,Yamaguchi,0,1
2020/01/22,Tokushima,0,1
2020/01/22,Kagawa,0,1
2020/01/22,Ehime,0,1
2020/01/22,Kochi,0,1
2020/01/22,Fukuoka,0,1
2020/01/22,Saga,0,1
2020/01/22,Nagasaki,0,1
2020/01/22,Kumamoto,0,1
2020/01/22,Oita,0,1
2020/01/22,Miyazaki,0,1
2020/01/22,Kagoshima,0,1
2020/01/22,Okinawa,0,1
2020/01/23,ALL,0,1
2020/01/23,Hokkaido,0,1
2020/01/23,Aomori,0,1
2020/01/23,Iwate,0,1
2020/01/23,Miyagi,0,1
2020/01/23,Akita,0,1
2020/01/23,Yamagata,0,1
2020/01/23,Fukushima,0,1
2020/01/23,Ibaraki,0,1
2020/01/23,Tochigi,0,1
2020/01/23,Gunma,0,1
2020/01/23,Saitama,0,1
2020/01/23,Chiba,0,1
2020/01/23,Tokyo,0,1
2020/01/23,Kanagawa,0,1
2020/01/23,Niigata,0,1
2020/01/23,Toyama,0,1
2020/01/23,Ishikawa,0,1
2020/01/23,Fukui,0,1
2020/01/23,Yamanashi,0,1
2020/01/23,Nagano,0,1
2020/01/23,Gifu,0,1
2020/01/23,Shizuoka,0,1
2020/01/23,Aichi,0,1
2020/01/23,Mie,0,1
2020/01/23,Shiga,0,1
2020/01/23,Kyoto,0,1
2020/01/23,Osaka,0,1
2020/01/23,Hyogo,0,1
2020/01/23,Nara,0,1
2020/01/23,Wakayama,0,1
2020/01/23,Tottori,0,1
2020/01/23,Shimane,0,1
2020/01/23,Okayama,0,1
2020/01/23,Hiroshima,0,1
2020/01/23,Yamaguchi,0,1
2020/01/23,Tokushima,0,1
2020/01/23,Kagawa,0,1
2020/01/23,Ehime,0,1
2020/01/23,Kochi,0,1
2020/01/23,Fukuoka,0,1
2020/01/23,Saga,0,1
2020/01/23,Nagasaki,0,1
2020/01/23,Kumamoto,0,1
2020/01/23,Oita,0,1
2020/01/23,Miyazaki,0,1
2020/01/23,Kagoshima,0,1
2020/01/23,Okinawa,0,1
2020/01/24,ALL,1,1
2020/01/24,Hokkaido,0,1
2020/01/24,Aomori,0,1
2020/01/24,Iwate,0,1
2020/01/24,Miyagi,0,1
2020/01/24,Akita,0,1
2020/01/24,Yamagata,0,1
2020/01/24,Fukushima,0,1
2020/01/24,Ibaraki,0,1
2020/01/24,Tochigi,0,1
2020/01/24,Gunma,0,1
2020/01/24,Saitama,0,1
2020/01/24,Chiba,0,1
2020/01/24,Tokyo,1,1
2020/01/24,Kanagawa,0,1
2020/01/24,Niigata,0,1
2020/01/24,Toyama,0,1
2020/01/24,Ishikawa,0,1
2020/01/24,Fukui,0,1
2020/01/24,Yamanashi,0,1
2020/01/24,Nagano,0,1
2020/01/24,Gifu,0,1
2020/01/24,Shizuoka,0,1
2020/01/24,Aichi,0,1
2020/01/24,Mie,0,1
2020/01/24,Shiga,0,1
2020/01/24,Kyoto,0,1
2020/01/24,Osaka,0,1
2020/01/24,Hyogo,0,1
2020/01/24,Nara,0,1
2020/01/24,Wakayama,0,1
2020/01/24,Tottori,0,1
2020/01/24,Shimane,0,1
2020/01/24,Okayama,0,1
2020/01/24,Hiroshima,0,1
2020/01/24,Yamaguchi,0,1
2020/01/24,Tokushima,0,1
2020/01/24,Kagawa,0,1
2020/01/24,Ehime,0,1
2020/01/24,Kochi,0,1
2020/01/24,Fukuoka,0,1
2020/01/24,Saga,0,1
2020/01/24,Nagasaki,0,1
2020/01/24,Kumamoto,0,1
2020/01/24,Oita,0,1
2020/01/24,Miyazaki,0,1
2020/01/24,Kagoshima,0,1
2020/01/24,Okinawa,0,1
2020/01/25,ALL,1,1
2020/01/25,Hokkaido,0,1
2020/01/25,Aomori,0,1
2020/01/25,Iwate,0,1
2020/01/25,Miyagi,0,1
2020/01/25,Akita,0,1
2020/01/25,Yamagata,0,1
2020/01/25,Fukushima,0,1
2020/01/25,Ibaraki,0,1
2020/01/25,Tochigi,0,1
2020/01/25,Gunma,0,1
2020/01/25,Saitama,0,1
2020/01/25,Chiba,0,1
2020/01/25,Tokyo,1,1
2020/01/25,Kanagawa,0,1
2020/01/25,Niigata,0,1
2020/01/25,Toyama,0,1
2020/01/25,Ishikawa,0,1
2020/01/25,Fukui,0,1
2020/01/25,Yamanashi,0,1
2020/01/25,Nagano,0,1
2020/01/25,Gifu,0,1
2020/01/25,Shizuoka,0,1
2020/01/25,Aichi,0,1
2020/01/25,Mie,0,1
2020/01/25,Shiga,0,1
2020/01/25,Kyoto,0,1
2020/01/25,Osaka,0,1
2020/01/25,Hyogo,0,1
2020/01/25,Nara,0,1
2020/01/25,Wakayama,0,1
2020/01/25,Tottori,0,1
2020/01/25,Shimane,0,1
2020/01/25,Okayama,0,1
2020/01/25,Hiroshima,0,1
2020/01/25,Yamaguchi,0,1
2020/01/25,Tokushima,0,1
2020/01/25,Kagawa,0,1
2020/01/25,Ehime,0,1
2020/01/25,Kochi,0,1
2020/01/25,Fukuoka,0,1
2020/01/25,Saga,0,1
2020/01/25,Nagasaki,0,1
2020/01/25,Kumamoto,0,1
2020/01/25,Oita,0,1
2020/01/25,Miyazaki,0,1
2020/01/25,Kagoshima,0,1
2020/01/25,Okinawa,0,1
2020/01/26,ALL,1,1
2020/01/26,Hokkaido,0,1
2020/01/26,Aomori,0,1
2020/01/26,Iwate,0,1
2020/01/26,Miyagi,0,1
2020/01/26,Akita,0,1
2020/01/26,Yamagata,0,1
2020/01/26,Fukushima,0,1
2020/01/26,Ibaraki,0,1
2020/01/26,Tochigi,0,1
2020/01/26,Gunma,0,1
2020/01/26,Saitama,0,1
2020/01/26,Chiba,0,1
2020/01/26,Tokyo,0,1
2020/01/26,Kanagawa,0,1
2020/01/26,Niigata,0,1
2020/01/26,Toyama,0,1
2020/01/26,Ishikawa,0,1
2020/01/26,Fukui,0,1
2020/01/26,Yamanashi,0,1
2020/01/26,Nagano,0,1
2020/01/26,Gifu,0,1
2020/01/26,Shizuoka,0,1
2020/01/26,Aichi,1,1
2020/01/26,Mie,0,1
2020/01/26,Shiga,0,1
2020/01/26,Kyoto,0,1
2020/01/26,Osaka,0,1
2020/01/26,Hyogo,0,1
2020/01/26,Nara,0,1
2020/01/26,Wakayama,0,1
2020/01/26,Tottori,0,1
2020/01/26,Shimane,0,1
2020/01/26,Okayama,0,1
2020/01/26,Hiroshima,0,1
2020/01/26,Yamaguchi,0,1
2020/01/26,Tokushima,0,1
2020/01/26,Kagawa,0,1
2020/01/26,Ehime,0,1
2020/01/26,Kochi,0,1
2020/01/26,Fukuoka,0,1
2020/01/26,Saga,0,1
2020/01/26,Nagasaki,0,1
2020/01/26,Kumamoto,0,1
2020/01/26,Oita,0,1
2020/01/26,Miyazaki,0,1
2020/01/26,Kagoshima,0,1
2020/01/26,Okinawa,0,1
2020/01/27,ALL,0,1
2020/01/27,Hokkaido,0,1
2020/01/27,Aomori,0,1
2020/01/27,Iwate,0,1
2020/01/27,Miyagi,0,1
2020/01/27,Akita,0,1
2020/01/27,Yamagata,0,1
2020/01/27,Fukushima,0,1
2020/01/27,Ibaraki,0,1
2020/01/27,Tochigi,0,1
2020/01/27,Gunma,0,1
2020/01/27,Saitama,0,1
2020/01/27,Chiba,0,1
2020/01/27,Tokyo,0,1
2020/01/27,Kanagawa,0,1
2020/01/27,Niigata,0,1
2020/01/27,Toyama,0,1
2020/01/27,Ishikawa,0,1
2020/01/27,Fukui,0,1
2020/01/27,Yamanashi,0,1
2020/01/27,Nagano,0,1
2020/01/27,Gifu,0,1
2020/01/27,Shizuoka,0,1
2020/01/27,Aichi,0,1
2020/01/27,Mie,0,1
2020/01/27,Shiga,0,1
2020/01/27,Kyoto,0,1
2020/01/27,Osaka,0,1
2020/01/27,Hyogo,0,1
2020/01/27,Nara,0,1
2020/01/27,Wakayama,0,1
2020/01/27,Tottori,0,1
2020/01/27,Shimane,0,1
2020/01/27,Okayama,0,1
2020/01/27,Hiroshima,0,1
2020/01/27,Yamaguchi,0,1
2020/01/27,Tokushima,0,1
2020/01/27,Kagawa,0,1
2020/01/27,Ehime,0,1
2020/01/27,Kochi,0,1
2020/01/27,Fukuoka,0,1
2020/01/27,Saga,0,1
2020/01/27,Nagasaki,0,1
2020/01/27,Kumamoto,0,1
2020/01/27,Oita,0,1
2020/01/27,Miyazaki,0,1
2020/01/27,Kagoshima,0,1
2020/01/27,Okinawa,0,1
2020/01/28,ALL,3,1
2020/01/28,Hokkaido,1,1
2020/01/28,Aomori,0,1
2020/01/28,Iwate,0,1
2020/01/28,Miyagi,0,1
2020/01/28,Akita,0,1
2020/01/28,Yamagata,0,1
2020/01/28,Fukushima,0,1
2020/01/28,Ibaraki,0,1
2020/01/28,Tochigi,0,1
2020/01/28,Gunma,0,1
2020/01/28,Saitama,0,1
2020/01/28,Chiba,0,1
2020/01/28,Tokyo,0,1
2020/01/28,Kanagawa,0,1
2020/01/28,Niigata,0,1
2020/01/28,Toyama,0,1
2020/01/28,Ishikawa,0,1
2020/01/28,Fukui,0,1
2020/01/28,Yamanashi,0,1
2020/01/28,Nagano,0,1
2020/01/28,Gifu,0,1
2020/01/28,Shizuoka,0,1
2020/01/28,Aichi,1,1
2020/01/28,Mie,0,1
2020/01/28,Shiga,0,1
2020/01/28,Kyoto,0,1
2020/01/28,Osaka,0,1
2020/01/28,Hyogo,0,1
2020/01/28,Nara,1,1
2020/01/28,Wakayama,0,1
2020/01/28,Tottori,0,1
2020/01/28,Shimane,0,1
2020/01/28,Okayama,0,1
2020/01/28,Hiroshima,0,1
2020/01/28,Yamaguchi,0,1
2020/01/28,Tokushima,0,1
2020/01/28,Kagawa,0,1
2020/01/28,Ehime,0,1
2020/01/28,Kochi,0,1
2020/01/28,Fukuoka,0,1
2020/01/28,Saga,0,1
2020/01/28,Nagasaki,0,1
2020/01/28,Kumamoto,0,1
2020/01/28,Oita,0,1
2020/01/28,Miyazaki,0,1
2020/01/28,Kagoshima,0,1
2020/01/28,Okinawa,0,1
2020/01/29,ALL,1,1
2020/01/29,Hokkaido,0,1
2020/01/29,Aomori,0,1
2020/01/29,Iwate,0,1
2020/01/29,Miyagi,0,1
2020/01/29,Akita,0,1
2020/01/29,Yamagata,0,1
2020/01/29,Fukushima,0,1
2020/01/29,Ibaraki,0,1
2020/01/29,Tochigi,0,1
2020/01/29,Gunma,0,1
2020/01/29,Saitama,0,1
2020/01/29,Chiba,0,1
2020/01/29,Tokyo,0,1
2020/01/29,Kanagawa,0,1
2020/01/29,Niigata,0,1
2020/01/29,Toyama,0,1
2020/01/29,Ishikawa,0,1
2020/01/29,Fukui,0,1
2020/01/29,Yamanashi,0,1
2020/01/29,Nagano,0,1
2020/01/29,Gifu,0,1
2020/01/29,Shizuoka,0,1
2020/01/29,Aichi,0,1
2020/01/29,Mie,0,1
2020/01/29,Shiga,0,1
2020/01/29,Kyoto,0,1
2020/01/29,Osaka,1,1
2020/01/29,Hyogo,0,1
2020/01/29,Nara,0,1
2020/01/29,Wakayama,0,1
2020/01/29,Tottori,0,1
2020/01/29,Shimane,0,1
2020/01/29,Okayama,0,1
2020/01/29,Hiroshima,0,1
2020/01/29,Yamaguchi,0,1
2020/01/29,Tokushima,0,1
2020/01/29,Kagawa,0,1
2020/01/29,Ehime,0,1
2020/01/29,Kochi,0,1
2020/01/29,Fukuoka,0,1
2020/01/29,Saga,0,1
2020/01/29,Nagasaki,0,1
2020/01/29,Kumamoto,0,1
2020/01/29,Oita,0,1
2020/01/29,Miyazaki,0,1
2020/01/29,Kagoshima,0,1
2020/01/29,Okinawa,0,1
2020/01/30,ALL,4,1
2020/01/30,Hokkaido,0,1
2020/01/30,Aomori,0,1
2020/01/30,Iwate,0,1
2020/01/30,Miyagi,0,1
2020/01/30,Akita,0,1
2020/01/30,Yamagata,0,1
2020/01/30,Fukushima,0,1
2020/01/30,Ibaraki,0,1
2020/01/30,Tochigi,0,1
2020/01/30,Gunma,0,1
2020/01/30,Saitama,0,1
2020/01/30,Chiba,1,1
2020/01/30,Tokyo,1,1
2020/01/30,Kanagawa,0,1
2020/01/30,Niigata,0,1
2020/01/30,Toyama,0,1
2020/01/30,Ishikawa,0,1
2020/01/30,Fukui,0,1
2020/01/30,Yamanashi,0,1
2020/01/30,Nagano,0,1
2020/01/30,Gifu,0,1
2020/01/30,Shizuoka,0,1
2020/01/30,Aichi,0,1
2020/01/30,Mie,1,1
2020/01/30,Shiga,0,1
2020/01/30,Kyoto,1,1
2020/01/30,Osaka,0,1
2020/01/30,Hyogo,0,1
2020/01/30,Nara,0,1
2020/01/30,Wakayama,0,1
2020/01/30,Tottori,0,1
2020/01/30,Shimane,0,1
2020/01/30,Okayama,0,1
2020/01/30,Hiroshima,0,1
2020/01/30,Yamaguchi,0,1
2020/01/30,Tokushima,0,1
2020/01/30,Kagawa,0,1
2020/01/30,Ehime,0,1
2020/01/30,Kochi,0,1
2020/01/30,Fukuoka,0,1
2020/01/30,Saga,0,1
2020/01/30,Nagasaki,0,1
2020/01/30,Kumamoto,0,1
2020/01/30,Oita,0,1
2020/01/30,Miyazaki,0,1
2020/01/30,Kagoshima,0,1
2020/01/30,Okinawa,0,1
2020/01/31,ALL,0,1
2020/01/31,Hokkaido,0,1
2020/01/31,Aomori,0,1
2020/01/31,Iwate,0,1
2020/01/31,Miyagi,0,1
2020/01/31,Akita,0,1
2020/01/31,Yamagata,0,1
2020/01/31,Fukushima,0,1
2020/01/31,Ibaraki,0,1
2020/01/31,Tochigi,0,1
2020/01/31,Gunma,0,1
2020/01/31,Saitama,0,1
2020/01/31,Chiba,0,1
2020/01/31,Tokyo,0,1
2020/01/31,Kanagawa,0,1
2020/01/31,Niigata,0,1
2020/01/31,Toyama,0,1
2020/01/31,Ishikawa,0,1
2020/01/31,Fukui,0,1
2020/01/31,Yamanashi,0,1
2020/01/31,Nagano,0,1
2020/01/31,Gifu,0,1
2020/01/31,Shizuoka,0,1
2020/01/31,Aichi,0,1
2020/01/31,Mie,0,1
2020/01/31,Shiga,0,1
2020/01/31,Kyoto,0,1
2020/01/31,Osaka,0,1
2020/01/31,Hyogo,0,1
2020/01/31,Nara,0,1
2020/01/31,Wakayama,0,1
2020/01/31,Tottori,0,1
2020/01/31,Shimane,0,1
2020/01/31,Okayama,0,1
2020/01/31,Hiroshima,0,1
2020/01/31,Yamaguchi,0,1
2020/01/31,Tokushima,0,1
2020/01/31,Kagawa,0,1
2020/01/31,Ehime,0,1
2020/01/31,Kochi,0,1
2020/01/31,Fukuoka,0,1
2020/01/31,Saga,0,1
2020/01/31,Nagasaki,0,1
2020/01/31,Kumamoto,0,1
2020/01/31,Oita,0,1
2020/01/31,Miyazaki,0,1
2020/01/31,Kagoshima,0,1
2020/01/31,Okinawa,0,1
2020/02/01,ALL,0,1
2020/02/01,Hokkaido,0,1
2020/02/01,Aomori,0,1
2020/02/01,Iwate,0,1
2020/02/01,Miyagi,0,1
2020/02/01,Akita,0,1
2020/02/01,Yamagata,0,1
2020/02/01,Fukushima,0,1
2020/02/01,Ibaraki,0,1
2020/02/01,Tochigi,0,1
2020/02/01,Gunma,0,1
2020/02/01,Saitama,0,1
2020/02/01,Chiba,0,1
2020/02/01,Tokyo,0,1
2020/02/01,Kanagawa,0,1
2020/02/01,Niigata,0,1
2020/02/01,Toyama,0,1
2020/02/01,Ishikawa,0,1
2020/02/01,Fukui,0,1
2020/02/01,Yamanashi,0,1
2020/02/01,Nagano,0,1
2020/02/01,Gifu,0,1
2020/02/01,Shizuoka,0,1
2020/02/01,Aichi,0,1
2020/02/01,Mie,0,1
2020/02/01,Shiga,0,1
2020/02/01,Kyoto,0,1
2020/02/01,Osaka,0,1
2020/02/01,Hyogo,0,1
2020/02/01,Nara,0,1
2020/02/01,Wakayama,0,1
2020/02/01,Tottori,0,1
2020/02/01,Shimane,0,1
2020/02/01,Okayama,0,1
2020/02/01,Hiroshima,0,1
2020/02/01,Yamaguchi,0,1
2020/02/01,Tokushima,0,1
2020/02/01,Kagawa,0,1
2020/02/01,Ehime,0,1
2020/02/01,Kochi,0,1
2020/02/01,Fukuoka,0,1
2020/02/01,Saga,0,1
2020/02/01,Nagasaki,0,1
2020/02/01,Kumamoto,0,1
2020/02/01,Oita,0,1
2020/02/01,Miyazaki,0,1
2020/02/01,Kagoshima,0,1
2020/02/01,Okinawa,0,1
2020/02/02,ALL,0,1
2020/02/02,Hokkaido,0,1
2020/02/02,Aomori,0,1
2020/02/02,Iwate,0,1
2020/02/02,Miyagi,0,1
2020/02/02,Akita,0,1
2020/02/02,Yamagata,0,1
2020/02/02,Fukushima,0,1
2020/02/02,Ibaraki,0,1
2020/02/02,Tochigi,0,1
2020/02/02,Gunma,0,1
2020/02/02,Saitama,0,1
2020/02/02,Chiba,0,1
2020/02/02,Tokyo,0,1
2020/02/02,Kanagawa,0,1
2020/02/02,Niigata,0,1
2020/02/02,Toyama,0,1
2020/02/02,Ishikawa,0,1
2020/02/02,Fukui,0,1
2020/02/02,Yamanashi,0,1
2020/02/02,Nagano,0,1
